gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj),np_score
Fdxr,0.555209207012074,0.2722806685715248,0.8324515015376365,0.5649831916778127,0.07964105899656777,0.0105629666543234
Mrpl45,-0.2184021048456266,0.502005349289566,0.9201214171769992,0.2992916550570466,0.03615486033846021,0.0123566782882616
Irf1,0.2357825494307831,0.2738358851560281,0.8326892825847736,0.5625096398249616,0.07951702504297124,0.0102657439573655
P4ha2,0.2554533480377344,0.5236118959946933,0.9243090469418168,0.2809904952263926,0.03418279615989072,0.01099
Arrb1,-0.5340500835952032,0.0206830176384591,0.317031433248341,1.6843860976804748,0.4988976759225422,0.0163240233495923
Pelp1,-0.179401295124786,0.5882408725881227,0.9461703229626518,0.23044480280959634,0.02403067790622888,0.0109295096761255
Med11,0.3671513341773862,0.297812828825245,0.8460156915742855,0.5260565981620478,0.07262158175893704,0.0106976186423867
Ccl6,-0.7973541682320481,0.3331641170633207,0.8616516927253792,0.47734177977598496,0.06466825447335202,0.0107495956912774
Ccl4,-0.8060981161910669,0.7381636244061763,0.9692829631737252,0.13184735999231384,0.013549420673056716,0.0103517147501451
Map2k3,-0.0624106387418281,0.7639622819762084,0.9743132748360832,0.11692808269913411,0.011301380228809811,0.0128459037513838
Ywhah,-0.0887045485826015,0.6762186152129448,0.9593098144507908,0.16991287797577495,0.01804111235269119,0.0108351257764051
Sart3,-0.1163359314100771,0.642494423711206,0.955481080066964,0.1921306372759862,0.019777908194387045,0.0101622671217029
Nars2,0.1292949239282967,0.683814252596868,0.9606347599030124,0.16506185153640351,0.017441702767901197,0.0111169138552022
Slc35b4,-0.1326445418782572,0.5631373868982972,0.939953901069642,0.24938563873140052,0.026893445338609052,0.0103149287133492
Fis1,0.7549034655321655,0.0015061406031864,0.0670617661185812,2.8221344834223845,1.1735250133072261,0.0128065003352337
Plod1,-0.1428073683317652,0.5183800588880167,0.922722392158079,0.2853517133131349,0.03492894002314354,0.01198
Atp6ap1,0.2811335579134994,0.1480707781664484,0.722593431696215,0.8295306412306868,0.14110599044451758,0.0105573105897962
Ccl9,-0.9129400869355592,0.1349599543631526,0.70096616401596,0.8697950772760321,0.15430294513721413,0.0105562721960187
Hars2,0.2945700781268439,0.222218540080023,0.7962576997426157,0.6532197099381369,0.09894635504646801,0.0122609927535713
Mdh2,0.5268342043689346,0.0117482421942114,0.2425191674032454,1.9300271089209982,0.6152539314184207,0.0104609031266952
Scn1b,-2.774090581008636,0.0170081843864274,0.2891206875146178,1.769342044590893,0.5389208320512338,0.0101327419117608
Atp6v1e1,0.4282196544389208,0.0467381056446478,0.4758946201408956,1.3303288940993054,0.32248920475436044,0.0105573105897962
Chtf18,0.4671291669230305,0.6401954264097214,0.9552884576647016,0.19368743280375078,0.01986546961404018,0.0105358237408281
Nop9,-0.0659408249554841,0.8252064866024167,0.9819622467949828,0.0834373668785227,0.007905209080458974,0.0104832340840992
Atp6v0a1,0.0967565735233434,0.7246649243829596,0.96852751019011,0.13986275912547158,0.013888039008804622,0.0105573105897962
Grb7,0.238204876191108,0.4224768257244162,0.8968475297230027,0.3741971085747335,0.047281383743320395,0.0104974468136715
Noxo1,-0.2531576098026269,0.7432097165844399,0.9699612514878772,0.12888862109269741,0.013245614807079416,0.0100693019356162
Aoc3,-0.1768082533643784,0.5326564545194258,0.9271795437231188,0.2735528060027219,0.032836158737917086,0.0113280047797192
Calm3,0.2683482398557792,0.2498264907614938,0.818292078294568,0.6023615123928204,0.08709165311280566,0.0147135887987963
Ddx39b,0.002234651025951,0.9921869816840334,0.9998391924665904,0.0034064755661897704,6.984344023447095e-05,0.0113872696152716
Ptger1,0.2001782752569103,0.4353500822561464,0.9008696265942449,0.36116136914776514,0.04533805535562132,0.0101164895248691
Xab2,0.0514966307123002,0.8443209236473875,0.9855546165431968,0.0734924480689505,0.006319303392572693,0.011798790885959
Cdc37,0.3812525517111226,0.0639157280071758,0.5449048884634644,1.1943922600537515,0.26367929592561323,0.0122813649513499
Ubb,0.5072900343387041,0.0109139110207635,0.2339996271250711,1.962019591266538,0.6307848346311097,0.0123649619356869
Ap4m1,-0.3716263513816633,0.3584547263526449,0.8734547459771462,0.4455656889134847,0.05875959106059239,0.0106429465534579
Gyg1,0.2794563052001244,0.1812861270278124,0.753117120333546,0.7416354291410798,0.12313747963026563,0.0103134817028967
Sema6a,-0.7994783827113682,0.0003713328628267,0.0250278532358341,3.4302366141653384,1.6015764004043722,0.0106319250586086
Ccdc12,0.2883132903663072,0.3828335195681039,0.8806419066626046,0.4169900439198839,0.05520065183210951,0.0101441270491469
Akt3,0.10845848576242,0.6456387771800702,0.9563403943354554,0.19001039369864095,0.019387499910815436,0.0105119926568845
Mrpl24,0.2236671031262267,0.4400627932133932,0.9008696265942449,0.35648534896760015,0.04533805535562132,0.0111689447553563
Gle1,-0.3149359287928935,0.2194778203313118,0.7929618444991301,0.6586093615012187,0.10074770943163733,0.0101562190898959
Polr2i,0.5679578308349648,0.4465018437220994,0.9008696265942449,0.3501767434570009,0.04533805535562132,0.0121557038314308
Esr1,-0.2092276376508025,0.7320063549380564,0.9688701290351568,0.1354851485829325,0.01373443349970472,0.0167244009608416
Fbxo5,0.0460536902476423,0.9248814049423963,0.991840682962868,0.03391395210544577,0.0035580819453743563,0.0100919714603141
Hdac2,0.1817170575512236,0.4501222831147771,0.9011069795961044,0.34666948696322136,0.045223646434647755,0.0115318414291654
Stxbp5,-0.3176699251183069,0.1260276632688199,0.6877547236811336,0.8995341161018262,0.16256641807880154,0.0102073780335012
Snx3,0.1892441449006895,0.3222639630488622,0.8569774965259972,0.49178825646114616,0.06703058211752401,0.0105823529411764
Ltv1,0.0328795125161178,0.9007471655082676,0.9901395935622864,0.04539709585102838,0.004303572634712151,0.0107521603179922
Smpd2,0.1353029736442262,0.5616473841080099,0.939489765817662,0.25053625951688774,0.027107946455552073,0.0103535714285714
Rev3l,-0.113664733686558,0.6381198658232652,0.955226802383994,0.1950977347959999,0.01989350032257281,0.011361035688778
Traf3ip2,-0.7931077433021795,0.1638086913321118,0.7394078452016408,0.7856630592456931,0.131115945824439,0.0109030633199633
Fyn,-0.1992739902542934,0.3350595425454715,0.8621221872520372,0.4748780087806668,0.06443117792388013,0.0127204180920967
Lama4,-0.3526810235392114,0.0841089880038604,0.6039609184637105,1.0751575924076893,0.21899116310848762,0.0113299068173803
Prep,0.15220308298226,0.4937978626339955,0.9172091231680176,0.3064507942102236,0.03753163414072237,0.012475
Tnfaip3,-0.6178158698161362,0.0052436801298978,0.1513521154252095,2.2803638086023374,0.8200115045978943,0.0102798052739843
Asf1a,0.2601937792547593,0.2612242342629044,0.8242807776056934,0.5829865352130653,0.08392482787328888,0.0151235358097042
Qrsl1,0.6263649229307964,0.1018498690294008,0.6445450077206403,0.992039525130632,0.1907467510456526,0.0101843477111159
Vta1,0.3165510902384535,0.2618782026560905,0.8242807776056934,0.5819006484252381,0.08392482787328888,0.0110254878824327
Echdc1,-0.0466648411731605,0.934854781069326,0.9930833425356708,0.029255846537570896,0.0030143026783327398,0.0104224892740047
Nts,0.1314675145386338,0.6844332666972761,0.9606347599030124,0.1646688898498985,0.017441702767901197,0.0100000509672512
Lama2,-0.5893048461378566,0.036664994969463,0.4232384380517124,1.4357483702547502,0.37341489703220154,0.0113299068173803
P4ha1,-0.1168528394854742,0.6635520623996904,0.9580081636905622,0.17812499664902764,0.018630790054381705,0.01099
Zwint,-0.1107983108935381,0.5949698191659243,0.9472824518443268,0.225505064022945,0.023520507810153815,0.0100919714603141
Ube2d1,0.0979333132990408,0.6782738652329284,0.9595410338687193,0.16859491653926922,0.0179364483368411,0.0104559428767554
Dcn,-1.0009100528992754,0.001628412584131,0.0699235902221554,2.7882355501163083,1.1553762809794694,0.0123798639400164
Cdk1,-1.281634843826415,0.0023237545943947,0.0894845350318157,2.6338097385569816,1.0482520141889045,0.0114416189609483
Atp2b1,-0.3109124515351995,0.1665755328804656,0.7396994185063389,0.7783887887356444,0.13094472270621366,0.0101327419117608
Tmpo,-0.0052008006423063,0.9795933575692216,0.9984847337103956,0.008954168403197318,0.0006585708694119499,0.0104553291652423
Kitl,0.3841557707554065,0.1360436637112485,0.7023278073870489,0.8663216808546239,0.15346013614633178,0.0102792098596089
Psen1,0.0621510540883394,0.7614488545649611,0.9740295288636844,0.11835926229008631,0.01142787676803511,0.0118511580550182
Sgk1,0.3302764538429834,0.2166416187199018,0.789330995016265,0.6642581079871269,0.10274084322245919,0.01
Cep290,0.0623180924512602,0.8224219724477543,0.981870752619474,0.08490529525378494,0.007945676284737909,0.0112677291670952
Hbs1l,-0.0634679015139633,0.8040482483657581,0.978958693234323,0.09471788984569583,0.009235632690084037,0.010088648571491
Apaf1,-0.7688450636738798,0.0029971769559072,0.1062777249546029,2.523287615177372,0.9735577509331682,0.01495
Med23,-0.0441629710352943,0.8671906686821651,0.9880203775175228,0.06188540396257019,0.005234098173351425,0.0106976186423867
Ahi1,0.1350524382600105,0.6693836855955194,0.9580081636905622,0.17432487659458865,0.018630790054381705,0.0107727291670952
Arg1,-1.650931821384752,0.055844390359919,0.5128948906223475,1.2530204457908078,0.2899716272855292,0.0100159855852348
Nedd1,0.3216396421576931,0.2409082560253393,0.8106421429309738,0.6181483162955232,0.09117082229847148,0.011595
Enpp3,-0.5461054470533104,0.2643450610164906,0.8248891352040463,0.5778287994760909,0.08360441654645037,0.0139111824551625
Pde7b,-0.086665786552731,0.7201696939473978,0.9671996240991916,0.14256515848312387,0.01448388093520695,0.0101557947109979
Ccn2,0.3792093590729336,0.1228279363223191,0.6836607592803609,0.9107028448333819,0.16515934699345985,0.0110183059348112
Stx7,0.2600371063316497,0.185431860755612,0.7579331715019768,0.7318156436459093,0.120369085301201,0.0106810160891196
Pex7,0.1328561620369599,0.6442264311839656,0.955894802119314,0.19096146100986058,0.01958989995502615,0.0107071428571428
Ifngr1,0.0353219682847122,0.8706705925792417,0.9880203775175228,0.06014612384902606,0.005234098173351425,0.0100159855852348
Hal,-0.9157729035770042,0.382419178892776,0.8806419066626046,0.4174603353330844,0.05520065183210951,0.0100125811933687
Ndufa12,0.538816374703985,0.2762004691760598,0.8334235933259778,0.5587755880296513,0.07913420929481046,0.0108168090620667
Socs2,-0.034259402578484,0.8733048401645891,0.9880203775175228,0.05883413282109009,0.005234098173351425,0.0103535714285714
Nuak1,0.1554693803555621,0.588920587497849,0.9461703229626518,0.22994326333964576,0.02403067790622888,0.0104936397071233
Hsp90b1,0.0934994110234637,0.6251439232442766,0.9530770619465522,0.20401998605565996,0.020871982651191397,0.0112278887537356
Igf1,-1.0302036699106618,0.004627764057156,0.140371796341854,2.3346287913121833,0.8527201423738092,0.0111551406055317
Sirt1,0.0560635510671587,0.7782829128644325,0.974786149675392,0.10886250434520293,0.011090650150303414,0.0115965577842741
Ddx21,-0.094234809986536,0.658088043797342,0.957903844029272,0.1817159994294641,0.018678083931255567,0.01061875
Srgn,0.3329595569872465,0.0780981847548161,0.5904644716170929,1.1073590603625008,0.22880622886307417,0.0101039283569897
Vps26a,0.1602052437831444,0.3957630795495236,0.8852283068045789,0.4025647232569706,0.052944707157258936,0.0105823529411764
Sar1a,0.0740626779938631,0.7278922858194433,0.9688701290351568,0.13793288323547617,0.01373443349970472,0.010396
Ppa1,-0.0135532320470589,0.9656658266617212,0.9971157700971922,0.015173137296022755,0.0012544150128318374,0.01
Pcbd1,-0.3229367640823087,0.7744837524508393,0.974786149675392,0.11098768867941569,0.011090650150303414,0.0105211780970486
Anapc16,0.316440663474702,0.1274858227421431,0.6901092737913548,0.8945381089335418,0.16108213644076252,0.0100919714603141
Micu1,0.4159978794467281,0.0673904066065383,0.5574742174236471,1.1714019232626178,0.2537752134628783,0.0155323529411764
Cand1,-0.1415883312714448,0.4815155718334213,0.9121340338090966,0.31738966357168835,0.03994133944941701,0.010486723270055
Tbk1,-0.0133592670998519,0.948279885777311,0.9954299782546344,0.023063461281490127,0.0019892842324240254,0.0112441488922156
Pno1,-0.0112834110825623,0.9723609169668532,0.9982433144841232,0.012172505491745986,0.0007635897160207015,0.0102057884186004
Plek,-1.6346051045661985,0.1079032712760001,0.655748589728357,0.9669653887222798,0.1832626347427192,0.0100693019356162
Egfr,-1.167371737125724,0.0051548820671652,0.1501718710756159,2.287781266009031,0.8234114080821268,0.0147920162225412
